tender_country,tender_year,tender_mainCpv,tender_estimatedPrice_EUR,lot_bidsCount,tender_procedureType,tender_supplyType,buyer_buyerType,buyer_country,tender_indicator_score_INTEGRITY,tender_indicator_score_ADMINISTRATIVE,tender_indicator_score_TRANSPARENCY
BG,2020,30125100,6650688.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,81.4118,41.6667,82.9545
RO,2020,15000000,5858573.0,6.0,APPROACHING_BIDDERS,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,86.0375,38.75,42.623
RO,2022,15511100,7621639.0,1.0,APPROACHING_BIDDERS,SUPPLIES,PUBLIC_BODY,ROMANIA,84.5349,38.1818,42.5466
SI,2015,15800000,180000.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,69.3069,37.7778,77.0919
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
RO,2020,22000000,5967889.0,7.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,89.7676,36.6667,42.8177
RO,2023,15897000,5711363.0,5.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,94.3575,37.5,42.1053
RO,2019,50110000,4636687.0,2.0,APPROACHING_BIDDERS,SERVICES,NATIONAL_AUTHORITY,ROMANIA,65.4111,38.2609,42.4107
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
RO,2021,33600000,9220004.0,16.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,RO,80.0,49.0196,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
BG,2016,09100000,39702424.0,2.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,82.2092,43.3333,77.6423
BG,2016,71220000,7669496.0,2.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,77.5262,32.0,77.6107
RO,2018,15800000,4844829.0,7.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,89.4768,38.6207,42.7716
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
RO,2022,60400000,190232.0,7.0,OPEN,SERVICES,OTHER,RO,85.7143,30.5556,50.0
RO,2018,33621300,621087.0,2.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,89.2246,36.9231,41.5584
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
SI,2015,30190000,209008.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,SI,69.5858,37.1429,69.54
RO,2021,50421000,347656.0,24.0,OPEN,SERVICES,OTHER,RO,85.6471,33.1169,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
HR,2015,33694000,1457443.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,HR,79.8387,17.3494,76.2346
SI,2015,33141000,781250.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,71.7074,57.2093,75.8751
SI,2015,15000000,36000.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,68.9216,38.6667,70.0615
RO,2021,50110000,4384557.0,3.0,APPROACHING_BIDDERS,SERVICES,NATIONAL_AUTHORITY,ROMANIA,69.0478,37.8947,42.5974
IT,2022,33651600,20000000000.0,963.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,94.4444,50.5208,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
RO,2020,09210000,1359454.0,7.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,88.8452,57.6471,39.2857
SI,2015,15800000,7763.0,1.0,OPEN,SUPPLIES,OTHER,SI,72.8477,37.619,73.2602
RO,2021,33651400,631901.0,8.0,OPEN,SUPPLIES,OTHER,RO,100.0,32.2222,50.0
SI,2015,15800000,180000.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,69.3069,37.7778,77.0919
ES,2018,33696500,831785.16,237.0,OPEN,SUPPLIES,UTILITIES,ES,100.0,20.1613,50.0
BG,2021,30125100,9389806.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,94.8592,42.1569,83.1342
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
SI,2015,15000000,14000.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,72.5827,48.4849,65.3294
RO,2020,33690000,9659615.0,13.0,OPEN,SUPPLIES,OTHER,RO,98.5628,32.9897,50.0
SK,2017,45211350,284638.08,4.0,APPROACHING_BIDDERS,WORKS,REGIONAL_AUTHORITY,SK,100.0,19.4444,72.2222
CZ,2016,71241000,559195.0,2.0,OPEN,SERVICES,REGIONAL_AUTHORITY,CZ,100.0,42.3077,76.9328
CZ,2018,45233100,65773653.0,5.0,RESTRICTED,WORKS,PUBLIC_BODY,CZ,90.0,46.9697,77.5045
RO,2021,33662100,692369.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,94.867,37.6923,42.3158
RO,2020,33771100,32838.0,1.0,APPROACHING_BIDDERS,SUPPLIES,REGIONAL_AGENCY,ROMANIA,70.3636,37.7778,40.8163
ES,2017,90670000,1920000.0,3.0,OPEN,SERVICES,REGIONAL_AUTHORITY,ES,89.2332,9.4737,83.3333
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
SI,2015,15000000,276000.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,71.6209,35.3846,75.9589
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
SI,2016,15000000,1410000.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,76.0,38.2609,78.5256
HR,2015,42531000,51245.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,HRVATSKA,70.0,13.3333,88.8889
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
BG,2018,63500000,17379570.0,4.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.3333,48.6111,77.1066
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
BG,2017,39122100,4346048.0,4.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,83.3333,43.3333,77.4929
RO,2021,33690000,2480864.0,1.0,OPEN,SUPPLIES,OTHER,ROMANIA,87.5058,57.7778,42.4242
RO,2023,30125100,1561064.0,2.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,98.2239,37.7778,41.6667
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
RO,2018,45233139,109053622.0,2.0,OPEN,WORKS,PUBLIC_BODY,ROMANIA,96.1744,52.8571,42.2078
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
PL,2016,33600000,522131.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,PL,91.3925,15.2968,81.7096
BG,2016,45000000,12161775.0,1.0,OPEN,WORKS,PUBLIC_BODY,BG,75.0,27.381,76.8232
BG,2015,24455000,288156.0,37.0,OPEN,SUPPLIES,PUBLIC_BODY,BG,82.963,4.8889,78.4112
RO,2021,15131120,46903.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,94.6532,36.9231,42.0168
CZ,2015,45211000,547106.0,1.0,OPEN,WORKS,REGIONAL_AUTHORITY,CZ,72.4146,60.9375,61.5556
SI,2015,30190000,209008.0,4.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,SI,69.5858,37.1429,69.54
RO,2022,39831240,73363.0,4.0,OPEN,SUPPLIES,OTHER,ROMANIA,99.699,56.3636,42.3963
BG,2015,22200000,1022599.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,BG,82.2034,37.0,75.2246
BG,2016,33141000,2556499.0,31.0,OPEN,SUPPLIES,OTHER,BG,82.5758,4.065,77.7778
RO,2022,33690000,8942760.0,17.0,OPEN,SUPPLIES,OTHER,RO,85.5271,46.8661,50.0
RO,2021,33600000,7801257.0,25.0,OPEN,SUPPLIES,REGIONAL_AUTHORITY,RO,85.7143,33.157,50.0
RO,2019,33610000,39508.0,4.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,97.1851,38.8571,42.471
RO,2023,15550000,2880268.0,5.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,93.9784,36.9231,42.3077
SI,2015,15000000,520000.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,72.2356,39.5833,65.0791
SI,2015,15800000,30000.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,66.6667,31.3636,74.2553
SI,2015,15800000,16000.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,66.4286,24.6154,77.5681
SI,2015,33000000,45900.0,7.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,SI,77.808,38.5185,77.3105
BG,2016,71220000,7669496.0,2.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,77.5262,32.0,77.6107
RO,2018,15800000,2109727.0,1.0,APPROACHING_BIDDERS,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,76.1531,38.6207,42.6641
RO,2021,35812000,31041501.0,6.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,RO,85.7143,29.4118,35.7143
CZ,2018,45233100,65773653.0,5.0,RESTRICTED,WORKS,PUBLIC_BODY,CZ,90.0,46.9697,77.5045
RO,2015,15331427,210926.0,1.0,OPEN,SUPPLIES,REGIONAL_AUTHORITY,RO,100.0,56.6667,56.25
SI,2015,15800000,20000.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,70.9811,36.6667,76.5258
SI,2015,30190000,209008.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,SI,69.5858,37.1429,69.54
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
RO,2021,33696100,2683176.0,1.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,71.0289,36.3636,39.2857
RO,2022,33651000,3740397.0,13.0,OPEN,SUPPLIES,OTHER,RO,100.0,31.1404,50.0
BG,2021,30125100,9389806.0,3.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,94.8592,42.1569,83.1342
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
BG,2016,09100000,39702424.0,2.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,82.2092,43.3333,77.6423
BG,2015,33631600,511300.0,10.0,OPEN,SUPPLIES,PUBLIC_BODY,BG,82.8431,5.8824,77.1429
SI,2015,50110000,2808.0,1.0,NEGOTIATED,SERVICES,UTILITIES,SI,61.7674,26.3636,74.726
SI,2015,33000000,45900.0,12.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,SI,77.808,38.5185,77.3105
RO,2020,33600000,7640843.0,4.0,OPEN,SUPPLIES,OTHER,ROMANIA,93.5557,39.0769,42.6929
BG,2021,30125100,9389806.0,3.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,94.8592,42.1569,83.1342
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
RO,2022,33140000,690295.0,19.0,OPEN,SUPPLIES,OTHER,RO,99.94,31.2057,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
BG,2020,39000000,971549.0,7.0,OPEN,SUPPLIES,PUBLIC_BODY,BG,100.0,26.9231,77.0143
RO,2019,33652100,10074497.0,3.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,98.7507,39.5833,42.517
ES,2016,03413000,271600.0,4.0,OPEN,SUPPLIES,REGIONAL_AUTHORITY,ES,78.6079,14.6667,77.7778
RO,2018,39831240,9153127.0,9.0,OPEN,SUPPLIES,OTHER,ROMANIA,99.3468,56.6667,42.691
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
ES,2019,33700000,1815381.4,4.0,OPEN,SUPPLIES,REGIONAL_AUTHORITY,ES,100.0,45.8333,50.0
RO,2020,33652100,4501373.0,10.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,91.5657,38.1818,41.0714
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
SI,2015,15000000,6400.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,75.343,38.75,75.6641
BG,2016,71521000,1738419.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,64.9688,31.1111,76.2055
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
ES,2016,15894210,38190747.0,3.0,OPEN,SERVICES,REGIONAL_AUTHORITY,ES,73.7119,17.6,82.3276
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
CZ,2017,77211200,1159163.0,1.0,OPEN,SERVICES,NATIONAL_AGENCY,CZ,82.2222,15.7895,77.7778
IT,2017,98341120,1350000000.0,87.0,RESTRICTED,SERVICES,NATIONAL_AUTHORITY,IT,70.0,58.8889,56.25
RO,2020,33632100,351311.0,10.0,OPEN,SUPPLIES,REGIONAL_AUTHORITY,RO,100.0,49.2537,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
SI,2015,15800000,180000.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,69.3069,37.7778,77.0919
SI,2015,15800000,20000.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,67.4837,46.875,65.9452
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
SI,2015,15000000,6400.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,75.343,38.75,75.6641
PL,2016,33141110,832794.0,6.0,OPEN,SUPPLIES,PUBLIC_BODY,PL,83.0815,2.3504,82.9454
CZ,2021,45262521,481985.0,5.0,APPROACHING_BIDDERS,WORKS,REGIONAL_AUTHORITY,CZ,100.0,0.0,60.0
SI,2015,50110000,2808.0,1.0,NEGOTIATED,SERVICES,UTILITIES,SI,61.7674,26.3636,74.726
BG,2016,71220000,7669496.0,3.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,77.5262,32.0,77.6107
BG,2021,24910000,20454.0,1.0,NEGOTIATED_WITH_PUBLICATION,SUPPLIES,OTHER,BG,50.0,75.0,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
BG,2017,30190000,3527400.0,4.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,100.0,40.4762,76.7411
RO,2018,15800000,2109727.0,1.0,APPROACHING_BIDDERS,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,76.1531,38.6207,42.6641
CY,2016,33140000,782481.0,8.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,CY,80.0,4.0816,71.9298
CZ,2015,33741000,977571.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,CZ,80.0,55.0,83.3333
SK,2017,45000000,44612.51,3.0,APPROACHING_BIDDERS,WORKS,REGIONAL_AUTHORITY,SK,80.0,20.4546,60.0
BG,2016,71521000,1738419.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,64.9688,31.1111,76.2055
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
BG,2021,33600000,85603.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,BG,87.0,7.2165,54.1667
BG,2019,64200000,1017354.0,1.0,OPEN,SERVICES,NATIONAL_AGENCY,BG,83.3333,31.8182,66.6667
BG,2021,30125100,9389806.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,94.8592,42.1569,83.1342
SI,2015,15000000,16000.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,74.8485,47.3214,57.8929
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
BG,2021,30200000,2045.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,BG,80.0,37.5,62.5
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
RO,2021,33600000,1136014.0,9.0,OPEN,SUPPLIES,OTHER,RO,99.6592,32.3529,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
SI,2015,60130000,6600.0,3.0,OPEN,SERVICES,PUBLIC_BODY,SI,73.6111,37.5,77.142
SI,2015,15800000,70000.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,68.4685,23.8298,74.3492
BG,2022,30200000,17907421.0,3.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,99.7863,41.6667,77.0951
PL,2015,33141200,1715483.0,1.0,OPEN,SUPPLIES,OTHER,PL,69.3217,19.0,82.8685
ES,2020,30213000,567600000.0,25.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,ES,83.2072,40.1515,56.25
CZ,2020,45233000,2478001.0,4.0,OPEN,WORKS,NATIONAL_AGENCY,CZ,94.7368,5.0505,80.1932
SI,2015,50110000,2808.0,1.0,NEGOTIATED,SERVICES,UTILITIES,SI,61.7674,26.3636,74.726
IT,2022,33651600,20000000000.0,963.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,94.4444,50.5208,50.0
PL,2017,33600000,2013144.0,1.0,OPEN,SUPPLIES,OTHER,PL,82.9641,17.9545,79.8828
RO,2020,33673000,30494.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,92.1607,38.2609,42.5824
RO,2020,33600000,9691925.0,23.0,OPEN,SUPPLIES,OTHER,ROMANIA,93.7148,39.8077,42.7391
RO,2021,33183200,3521955.0,6.0,OPEN,SUPPLIES,REGIONAL_AGENCY,RO,99.5799,47.7012,50.0
RO,2022,33141640,39904.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,82.6155,36.0,41.6667
ES,2017,33141200,1512313.1,39.0,OPEN,SUPPLIES,OTHER,ES,99.9994,40.8537,61.1111
IT,2022,33190000,95658834.5,167.0,OPEN,SUPPLIES,PUBLIC_BODY,IT,100.0,46.9984,43.75
RO,2022,33696500,5639028.0,33.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,94.6548,39.4937,40.8163
BG,2016,71220000,7669496.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,77.5262,32.0,77.6107
CZ,2016,79300000,814182.0,11.0,OPEN,SERVICES,PUBLIC_BODY,CZ,100.0,43.75,72.798
SI,2015,15800000,28533.0,4.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,75.1226,38.5714,77.4557
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
RO,2018,15613310,6634120.0,3.0,OPEN,SUPPLIES,OTHER,ROMANIA,97.4992,37.3333,42.2619
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
SI,2015,15800000,18000.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,71.9615,33.1707,77.458
PL,2018,33690000,4432.0,4.0,OPEN,SUPPLIES,PUBLIC_BODY,PL,77.9434,18.4615,80.3279
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
RO,2020,33690000,13021994.0,2.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,91.0187,39.4872,42.7976
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
RO,2019,39800000,4756572.0,8.0,APPROACHING_BIDDERS,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,82.9592,36.9231,41.5584
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
BG,2022,30200000,17907421.0,3.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,99.7863,41.6667,77.0951
BG,2016,45000000,12161775.0,1.0,OPEN,WORKS,PUBLIC_BODY,BG,75.0,27.381,76.8232
CZ,2019,45211000,3108045.0,1.0,RESTRICTED,WORKS,REGIONAL_AUTHORITY,CZ,78.1235,20.8333,65.1097
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
RO,2021,33100000,12447339.0,15.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,RO,100.0,46.9697,43.75
BG,2016,71220000,7669496.0,2.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,77.5262,32.0,77.6107
RO,2020,33100000,163254.0,3.0,OPEN,SUPPLIES,OTHER,RO,80.0,47.619,50.0
BG,2016,60112000,8629686.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,68.9655,17.8723,79.3548
BG,2015,30197600,1728193.0,5.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,100.0,34.2857,76.3713
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
RO,2020,33140000,528328.0,20.0,OPEN,SUPPLIES,OTHER,RO,100.0,29.5181,50.0
HR,2015,43800000,339500.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,HR,100.0,18.2609,76.8519
CZ,2018,45233100,65773653.0,6.0,RESTRICTED,WORKS,PUBLIC_BODY,CZ,90.0,46.9697,77.5045
BG,2016,71521000,1738419.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,64.9688,31.1111,76.2055
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
RO,2018,33698100,244889.0,4.0,OPEN,SUPPLIES,OTHER,RO,100.0,31.6667,50.0
BG,2016,33140000,32519281.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,BG,74.2165,0.7353,70.7292
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
RO,2021,33696000,12855472.0,4.0,OPEN,SUPPLIES,OTHER,ROMANIA,93.9481,39.5,42.7505
RO,2022,50421000,3684244.0,2.0,OPEN,SERVICES,OTHER,ROMANIA,93.0489,39.2593,42.7969
SI,2015,15000000,9705.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,58.4649,35.4717,75.0127
BG,2018,71530000,119066.0,3.0,OPEN,SERVICES,UTILITIES,BG,100.0,25.0,74.6575
BG,2021,30125100,9389806.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,94.8592,42.1569,83.1342
ES,2018,33690000,89657683.33,303.0,OPEN,SUPPLIES,PUBLIC_BODY,ES,100.0,44.4444,56.25
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
GR,2018,09132100,317026.8,1.0,OPEN,SUPPLIES,REGIONAL_AUTHORITY,GR,82.2222,31.3726,83.3333
IT,2020,33111710,46553657.92,74.0,OPEN,SUPPLIES,PUBLIC_BODY,IT,100.0,49.7653,43.75
RO,2023,33690000,10356225.0,20.0,OPEN,SUPPLIES,OTHER,RO,99.9411,49.4132,35.7143
EE,2017,37400000,500000.0,1.0,OPEN,SUPPLIES,REGIONAL_AGENCY,EE,83.3333,16.6667,77.7778
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
RO,2023,15000000,168714.0,4.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,RO,100.0,31.8182,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
BG,2020,90911200,8691638.0,4.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,100.0,47.2222,77.1895
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
